@relation 'phoenix data 4.2-4.3'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
9,0,2,23,2,0,32,no
19,0,4,21,1,0,88,yes
44,0,14,128,1,0,65,yes
19,0,2,34,1,0,21,yes
9,0,2,23,3,0,33,yes
14,0,2,25,4,0,12,no
7,0,4,27,1,0,15,yes
14,0,8,34,1,65,65,yes
14,1,18,54,0,61,237,no
1,0,1,14,0,0,8,no
10,0,3,57,1,66,78,yes
5,0,2,15,0,0,14,yes
3,0,3,33,0,0,21,yes
29,0,3,16,0,0,63,yes
9,0,4,17,0,0,89,no
26,0,3,16,0,33,66,no
23,0,16,29,0,81,174,no
1,0,4,53,0,100,14,no
10,0,12,25,0,87,66,no
5,0,2,15,0,0,20,yes
9,0,2,15,0,0,30,yes
3,0,1,14,0,0,5,no
35,0,13,26,1,81,284,yes
7,0,2,15,0,0,51,no
4,0,9,22,0,22,43,no
24,0,8,21,1,79,177,yes
3,0,2,15,0,0,10,yes
2,0,1,14,0,0,6,no
4,0,3,16,0,16,21,no
12,0,8,21,0,0,73,yes
3,0,1,14,0,0,5,no
6,0,5,24,1,53,71,no
2,1,6,19,0,16,25,no
10,0,7,20,0,68,121,yes
4,0,5,18,0,0,50,no
1,0,4,53,0,100,14,no
9,0,7,20,0,0,202,no
3,0,3,16,0,66,20,no
2,0,3,16,0,53,28,no
35,0,13,26,0,89,227,yes
6,1,4,23,3,50,20,yes
5,0,2,25,3,0,13,yes
4,2,2,35,3,0,9,no
3,0,4,17,0,50,19,yes
4,1,5,22,2,60,24,no
2,2,2,19,2,0,10,no
5,0,2,24,2,0,13,yes
1,5,1,23,2,0,5,yes
8,0,3,25,2,0,16,yes
8,0,3,25,2,0,16,yes
5,0,2,24,2,0,13,yes
5,0,2,24,2,0,13,yes
13,0,2,37,4,0,16,no
6,4,5,18,0,0,21,no
6,0,3,25,2,33,18,yes
2,3,3,25,2,0,11,no
5,0,5,28,3,40,22,yes
5,0,2,20,2,0,9,yes
35,4,58,76,1,0,229,no
7,0,4,17,0,0,69,yes
3,3,4,52,3,50,17,yes
1,0,1,53,4,0,5,yes
1,0,1,53,4,0,5,no
1,0,1,53,4,0,5,yes
